,Character-1,Character-2,Word_Trad,Word_Sim,Stroke-1,Stroke-2,C&B-Subtitle-raw-C1,C&B-Subtitle-raw-C2,C&B-Subtitle-raw-W,HD-1,HD-2,Num-neighbor-1,Num-neighbor-2
7322,杯,葛,杯葛,杯葛,8.0,13.0,10466.0,1027.0,,5,0.0,0.0,0.0
7323,东,方,東方,东方,8.0,4.0,44037.0,52743.0,193.0,5,0.0,0.0,0.0
7324,东,西,東西,东西,8.0,6.0,44037.0,59024.0,38127.0,5,0.0,0.0,0.0
7325,东,洋,東洋,东洋,8.0,9.0,44037.0,2225.0,2.0,5,0.0,0.0,0.0
7326,东,面,東面,东面,8.0,9.0,44037.0,67015.0,88.0,5,0.0,0.0,0.0
7327,东,风,東風,东风,8.0,9.0,44037.0,13301.0,15.0,5,0.0,0.0,0.0
7328,东,部,東部,东部,8.0,11.0,44037.0,34796.0,267.0,5,0.0,0.0,0.0
7329,东,边,東邊,东边,8.0,19.0,44037.0,30972.0,118.0,5,0.0,0.0,0.0
7330,松,子,松子,松子,8.0,3.0,9051.0,177693.0,194.0,1,0.0,0.0,0.0
7331,松,木,松木,松木,8.0,4.0,9051.0,4924.0,29.0,1,0.0,0.0,0.0
7332,松,林,松林,松林,8.0,8.0,9051.0,9991.0,10.0,1,0.0,0.0,0.0
7333,松,果,松果,松果,8.0,8.0,9051.0,91471.0,31.0,1,0.0,0.0,0.0
7334,松,香,松香,松香,8.0,9.0,9051.0,5724.0,15.0,1,0.0,0.0,0.0
7335,松,鼠,松鼠,松鼠,8.0,13.0,9051.0,2619.0,241.0,1,0.0,0.0,0.0
7336,松,树,松樹,松树,8.0,16.0,9051.0,4925.0,77.0,1,0.0,0.0,0.0
7337,板,子,板子,板子,8.0,3.0,8354.0,177693.0,80.0,5,0.0,0.0,0.0
7338,板,斧,板斧,板斧,8.0,8.0,8354.0,330.0,5.0,5,0.0,0.0,0.0
7339,板,球,板球,板球,8.0,11.0,8354.0,24351.0,80.0,5,0.0,0.0,0.0
7340,板,画,板畫,板画,8.0,12.0,8354.0,7877.0,,5,0.0,0.0,0.0
7341,板,凳,板凳,板凳,8.0,14.0,8354.0,402.0,63.0,5,0.0,0.0,0.0
7342,枇,杷,枇杷,枇杷,8.0,8.0,,,,,0.0,0.0,0.0
7343,枉,死,枉死,枉死,8.0,6.0,160.0,71256.0,,4,0.0,0.0,0.0
7344,枉,然,枉然,枉然,8.0,12.0,160.0,91514.0,2.0,4,0.0,0.0,0.0
7345,枉,费,枉費,枉费,8.0,12.0,160.0,12016.0,,4,0.0,0.0,0.0
7346,枉,顾,枉顧,枉顾,8.0,21.0,160.0,8298.0,,4,0.0,0.0,0.0
7347,析,义,析義,析义,8.0,13.0,1793.0,9488.0,,24,0.0,0.0,0.0
7348,枕,套,枕套,枕套,8.0,10.0,715.0,7409.0,8.0,4,0.0,0.0,0.0
7349,枕,头,枕頭,枕头,8.0,16.0,715.0,49069.0,487.0,4,0.0,0.0,0.0
7350,林,木,林木,林木,8.0,4.0,9991.0,4924.0,10.0,9,0.0,0.0,0.0
7351,林,荫,林蔭,林荫,8.0,15.0,9991.0,91.0,25.0,9,0.0,0.0,0.0
7352,果,仁,果仁,果仁,8.0,4.0,91471.0,1306.0,78.0,3,0.0,0.0,0.0
7353,果,汁,果汁,果汁,8.0,5.0,91471.0,1591.0,463.0,3,0.0,0.0,0.0
7354,果,皮,果皮,果皮,8.0,5.0,91471.0,9160.0,2.0,3,0.0,0.0,0.0
7355,果,肉,果肉,果肉,8.0,6.0,91471.0,6996.0,13.0,3,0.0,0.0,0.0
7356,果,冻,果凍,果冻,8.0,10.0,91471.0,1620.0,178.0,3,0.0,0.0,0.0
7357,果,核,果核,果核,8.0,10.0,91471.0,2786.0,7.0,3,0.0,0.0,0.0
7358,果,真,果真,果真,8.0,10.0,91471.0,140928.0,53.0,3,0.0,0.0,0.0
7359,果,酒,果酒,果酒,8.0,10.0,91471.0,21171.0,11.0,3,0.0,0.0,0.0
7360,果,报,果報,果报,8.0,12.0,91471.0,21904.0,,3,0.0,0.0,0.0
7361,果,敢,果敢,果敢,8.0,12.0,91471.0,10588.0,11.0,3,0.0,0.0,0.0
7362,果,然,果然,果然,8.0,12.0,91471.0,91514.0,454.0,3,0.0,0.0,0.0
7363,果,园,果園,果园,8.0,13.0,91471.0,5748.0,60.0,3,0.0,0.0,0.0
7364,果,腹,果腹,果腹,8.0,13.0,91471.0,873.0,,3,0.0,0.0,0.0
7365,果,实,果實,果实,8.0,14.0,91471.0,57010.0,52.0,3,0.0,0.0,0.0
7366,果,盘,果盤,果盘,8.0,15.0,91471.0,4299.0,7.0,3,0.0,0.0,0.0
7367,果,树,果樹,果树,8.0,16.0,91471.0,4925.0,5.0,3,0.0,0.0,0.0
7368,果,糖,果糖,果糖,8.0,16.0,91471.0,4066.0,12.0,3,0.0,0.0,0.0
7369,果,断,果斷,果断,8.0,18.0,91471.0,9088.0,47.0,3,0.0,0.0,0.0
7370,果,酱,果醬,果酱,8.0,18.0,91471.0,1586.0,136.0,3,0.0,0.0,0.0
7371,果,蝇,果蠅,果蝇,8.0,19.0,91471.0,391.0,14.0,3,0.0,0.0,0.0
7372,枝,条,枝條,枝条,8.0,11.0,500.0,18134.0,9.0,11,0.0,0.0,0.0
7373,枝,干,枝幹,枝干,8.0,13.0,500.0,60971.0,6.0,11,0.0,0.0,0.0
7374,枝,节,枝節,枝节,8.0,13.0,500.0,17377.0,7.0,11,0.0,0.0,0.0
7375,枝,叶,枝葉,枝叶,8.0,13.0,500.0,1525.0,13.0,11,0.0,0.0,0.0
7376,枝,头,枝頭,枝头,8.0,16.0,500.0,49069.0,14.0,11,0.0,0.0,0.0
7377,欣,悦,欣悅,欣悦,8.0,10.0,1870.0,668.0,1.0,9,0.0,0.0,0.0
7378,欣,喜,欣喜,欣喜,8.0,12.0,1870.0,54432.0,52.0,9,0.0,0.0,0.0
7379,欣,然,欣然,欣然,8.0,12.0,1870.0,91514.0,51.0,9,0.0,0.0,0.0
7380,欣,羡,欣羨,欣羡,8.0,13.0,1870.0,297.0,1.0,9,0.0,0.0,0.0
7381,欣,慰,欣慰,欣慰,8.0,15.0,1870.0,1344.0,163.0,9,0.0,0.0,0.0
7382,欣,赏,欣賞,欣赏,8.0,15.0,1870.0,2464.0,1262.0,9,0.0,0.0,0.0
7383,武,力,武力,武力,8.0,2.0,6516.0,44859.0,159.0,8,0.0,0.0,0.0
7384,武,士,武士,武士,8.0,3.0,6516.0,31972.0,484.0,8,0.0,0.0,0.0
7385,武,功,武功,武功,8.0,5.0,6516.0,9452.0,29.0,8,0.0,0.0,0.0
7386,武,打,武打,武打,8.0,5.0,6516.0,79262.0,5.0,8,0.0,0.0,0.0
7387,武,官,武官,武官,8.0,8.0,6516.0,21405.0,2.0,8,0.0,0.0,0.0
7388,武,林,武林,武林,8.0,8.0,6516.0,9991.0,59.0,8,0.0,0.0,0.0
7389,武,侠,武俠,武侠,8.0,9.0,6516.0,1188.0,1.0,8,0.0,0.0,0.0
7390,武,师,武師,武师,8.0,10.0,6516.0,21326.0,3.0,8,0.0,0.0,0.0
7391,武,将,武將,武将,8.0,11.0,6516.0,30460.0,2.0,8,0.0,0.0,0.0
7392,武,术,武術,武术,8.0,11.0,6516.0,12844.0,121.0,8,0.0,0.0,0.0
7393,武,装,武裝,武装,8.0,13.0,6516.0,17633.0,560.0,8,0.0,0.0,0.0
7394,武,器,武器,武器,8.0,16.0,6516.0,16613.0,3654.0,8,0.0,0.0,0.0
7395,武,断,武斷,武断,8.0,18.0,6516.0,9088.0,40.0,8,0.0,0.0,0.0
7396,武,艺,武藝,武艺,8.0,19.0,6516.0,4389.0,15.0,8,0.0,0.0,0.0
7397,歧,见,歧見,歧见,8.0,7.0,692.0,85723.0,,23,0.0,0.0,0.0
7398,歧,途,歧途,歧途,8.0,11.0,692.0,2728.0,39.0,23,0.0,0.0,0.0
7399,歧,视,歧視,歧视,8.0,11.0,692.0,15581.0,298.0,23,0.0,0.0,0.0
7400,歧,义,歧義,歧义,8.0,13.0,692.0,9488.0,11.0,23,0.0,0.0,0.0
7401,歧,路,歧路,歧路,8.0,13.0,692.0,23462.0,6.0,23,0.0,0.0,0.0
7402,氛,围,氛圍,氛围,8.0,12.0,741.0,5906.0,95.0,5,0.0,0.0,0.0
7403,沮,丧,沮喪,沮丧,8.0,12.0,827.0,2034.0,826.0,11,0.0,0.0,0.0
7404,河,川,河川,河川,8.0,3.0,3471.0,777.0,7.0,12,0.0,0.0,0.0
7405,河,水,河水,河水,8.0,4.0,3471.0,21793.0,86.0,12,0.0,0.0,0.0
7406,河,床,河床,河床,8.0,7.0,3471.0,8706.0,16.0,12,0.0,0.0,0.0
7407,河,谷,河谷,河谷,8.0,7.0,3471.0,1867.0,40.0,12,0.0,0.0,0.0
7408,河,岸,河岸,河岸,8.0,8.0,3471.0,1693.0,42.0,12,0.0,0.0,0.0
7409,河,底,河底,河底,8.0,8.0,3471.0,20210.0,,12,0.0,0.0,0.0
7410,河,流,河流,河流,8.0,9.0,3471.0,11946.0,157.0,12,0.0,0.0,0.0
7411,河,面,河面,河面,8.0,9.0,3471.0,67015.0,8.0,12,0.0,0.0,0.0
7412,河,旁,河旁,河旁,8.0,10.0,3471.0,3900.0,,12,0.0,0.0,0.0
7413,河,畔,河畔,河畔,8.0,10.0,3471.0,81.0,38.0,12,0.0,0.0,0.0
7414,河,马,河馬,河马,8.0,10.0,3471.0,34892.0,69.0,12,0.0,0.0,0.0
7415,河,豚,河豚,河豚,8.0,11.0,3471.0,335.0,88.0,12,0.0,0.0,0.0
7416,河,堤,河堤,河堤,8.0,12.0,3471.0,173.0,10.0,12,0.0,0.0,0.0
7417,河,渠,河渠,河渠,8.0,12.0,3471.0,229.0,,12,0.0,0.0,0.0
7418,河,塘,河塘,河塘,8.0,13.0,3471.0,193.0,1.0,12,0.0,0.0,0.0
7419,河,沟,河溝,河沟,8.0,13.0,3471.0,927.0,2.0,12,0.0,0.0,0.0
7420,河,道,河道,河道,8.0,13.0,3471.0,230531.0,13.0,12,0.0,0.0,0.0
7421,河,槽,河槽,河槽,8.0,15.0,3471.0,329.0,,12,0.0,0.0,0.0
7422,河,蟹,河蟹,河蟹,8.0,19.0,3471.0,379.0,,12,0.0,0.0,0.0
7423,沸,水,沸水,沸水,8.0,4.0,198.0,21793.0,6.0,8,0.0,0.0,0.0
7424,沸,油,沸油,沸油,8.0,8.0,198.0,10553.0,,8,0.0,0.0,0.0
7425,沸,热,沸熱,沸热,8.0,15.0,198.0,10701.0,,8,0.0,0.0,0.0
7426,沸,点,沸點,沸点,8.0,17.0,198.0,128025.0,4.0,8,0.0,0.0,0.0
7427,沸,腾,沸騰,沸腾,8.0,20.0,198.0,1082.0,130.0,8,0.0,0.0,0.0
7428,油,井,油井,油井,8.0,4.0,10553.0,1114.0,81.0,8,0.0,0.0,0.0
7429,油,水,油水,油水,8.0,4.0,10553.0,21793.0,32.0,8,0.0,0.0,0.0
7430,油,田,油田,油田,8.0,5.0,10553.0,1819.0,67.0,8,0.0,0.0,0.0
7431,油,光,油光,油光,8.0,6.0,10553.0,17286.0,10.0,8,0.0,0.0,0.0
7432,油,印,油印,油印,8.0,6.0,10553.0,6629.0,3.0,8,0.0,0.0,0.0
7433,油,污,油污,油污,8.0,6.0,10553.0,1379.0,13.0,8,0.0,0.0,0.0
7434,油,性,油性,油性,8.0,8.0,10553.0,28102.0,9.0,8,0.0,0.0,0.0
7435,油,门,油門,油门,8.0,8.0,10553.0,25908.0,131.0,8,0.0,0.0,0.0
7436,油,亮,油亮,油亮,8.0,9.0,10553.0,14157.0,4.0,8,0.0,0.0,0.0
7437,油,垢,油垢,油垢,8.0,9.0,10553.0,70.0,,8,0.0,0.0,0.0
7438,油,泵,油泵,油泵,8.0,9.0,10553.0,165.0,17.0,8,0.0,0.0,0.0
7439,油,炸,油炸,油炸,8.0,9.0,10553.0,7886.0,,8,0.0,0.0,0.0
7440,油,缸,油缸,油缸,8.0,9.0,10553.0,709.0,,8,0.0,0.0,0.0
7441,油,料,油料,油料,8.0,10.0,10553.0,8527.0,11.0,8,0.0,0.0,0.0
7442,油,站,油站,油站,8.0,10.0,10553.0,14330.0,,8,0.0,0.0,0.0
7443,油,脂,油脂,油脂,8.0,10.0,10553.0,694.0,68.0,8,0.0,0.0,0.0
7444,油,彩,油彩,油彩,8.0,11.0,10553.0,5381.0,29.0,8,0.0,0.0,0.0
7445,油,桶,油桶,油桶,8.0,11.0,10553.0,1435.0,31.0,8,0.0,0.0,0.0
7446,油,条,油條,油条,8.0,11.0,10553.0,18134.0,14.0,8,0.0,0.0,0.0
7447,油,船,油船,油船,8.0,11.0,10553.0,9979.0,9.0,8,0.0,0.0,0.0
7448,油,渣,油渣,油渣,8.0,12.0,10553.0,600.0,1.0,8,0.0,0.0,0.0
7449,油,画,油畫,油画,8.0,12.0,10553.0,7877.0,116.0,8,0.0,0.0,0.0
7450,油,菜,油菜,油菜,8.0,12.0,10553.0,4069.0,2.0,8,0.0,0.0,0.0
7451,油,费,油費,油费,8.0,12.0,10553.0,12016.0,,8,0.0,0.0,0.0
7452,油,滑,油滑,油滑,8.0,13.0,10553.0,3523.0,7.0,8,0.0,0.0,0.0
7453,油,烟,油煙,油烟,8.0,13.0,10553.0,5276.0,4.0,8,0.0,0.0,0.0
7454,油,漆,油漆,油漆,8.0,14.0,10553.0,736.0,241.0,8,0.0,0.0,0.0
7455,油,渍,油漬,油渍,8.0,14.0,10553.0,194.0,8.0,8,0.0,0.0,0.0
7456,油,管,油管,油管,8.0,14.0,10553.0,29106.0,28.0,8,0.0,0.0,0.0
7457,油,价,油價,油价,8.0,15.0,10553.0,8767.0,32.0,8,0.0,0.0,0.0
7458,油,墨,油墨,油墨,8.0,15.0,10553.0,3159.0,27.0,8,0.0,0.0,0.0
7459,油,层,油層,油层,8.0,15.0,10553.0,3807.0,,8,0.0,0.0,0.0
7460,油,箱,油箱,油箱,8.0,15.0,10553.0,5936.0,94.0,8,0.0,0.0,0.0
7461,油,轮,油輪,油轮,8.0,15.0,10553.0,5082.0,57.0,8,0.0,0.0,0.0
7462,油,灯,油燈,油灯,8.0,16.0,10553.0,4413.0,10.0,8,0.0,0.0,0.0
7463,油,腻,油膩,油腻,8.0,16.0,10553.0,295.0,31.0,8,0.0,0.0,0.0
7464,油,压,油壓,油压,8.0,17.0,10553.0,6483.0,5.0,8,0.0,0.0,0.0
7465,油,锅,油鍋,油锅,8.0,17.0,10553.0,682.0,,8,0.0,0.0,0.0
7466,油,矿,油礦,油矿,8.0,20.0,10553.0,1010.0,3.0,8,0.0,0.0,0.0
7467,治,世,治世,治世,8.0,5.0,11940.0,21566.0,,22,0.0,0.0,0.0
7468,治,本,治本,治本,8.0,5.0,11940.0,41063.0,7.0,22,0.0,0.0,0.0
7469,治,安,治安,治安,8.0,6.0,11940.0,41719.0,737.0,22,0.0,0.0,0.0
7470,治,病,治病,治病,8.0,10.0,11940.0,18032.0,81.0,22,0.0,0.0,0.0
7471,治,国,治國,治国,8.0,11.0,11940.0,40712.0,6.0,22,0.0,0.0,0.0
7472,治,理,治理,治理,8.0,11.0,11940.0,41099.0,42.0,22,0.0,0.0,0.0
7473,治,丧,治喪,治丧,8.0,12.0,11940.0,2034.0,2.0,22,0.0,0.0,0.0
7474,治,伤,治傷,治伤,8.0,13.0,11940.0,22147.0,,22,0.0,0.0,0.0
7475,治,罪,治罪,治罪,8.0,13.0,11940.0,14242.0,6.0,22,0.0,0.0,0.0
7476,治,疗,治療,治疗,8.0,17.0,11940.0,6031.0,3399.0,22,0.0,0.0,0.0
7477,治,愈,治癒,治愈,8.0,18.0,11940.0,1158.0,445.0,22,0.0,0.0,0.0
7478,治,虫,治蟲,治虫,8.0,18.0,11940.0,3228.0,,22,0.0,0.0,0.0
7479,沼,气,沼氣,沼气,8.0,10.0,433.0,28334.0,16.0,3,0.0,0.0,0.0
7480,沼,泽,沼澤,沼泽,8.0,16.0,433.0,1733.0,222.0,3,0.0,0.0,0.0
7481,沾,上,沾上,沾上,8.0,3.0,790.0,236451.0,,4,0.0,0.0,0.0
7482,沾,光,沾光,沾光,8.0,6.0,790.0,17286.0,3.0,4,0.0,0.0,0.0
7483,沾,污,沾污,沾污,8.0,6.0,790.0,1379.0,,4,0.0,0.0,0.0
7484,沾,染,沾染,沾染,8.0,9.0,790.0,3274.0,18.0,4,0.0,0.0,0.0
7485,沾,湿,沾濕,沾湿,8.0,17.0,790.0,1281.0,,4,0.0,0.0,0.0
7486,沾,边,沾邊,沾边,8.0,19.0,790.0,30972.0,23.0,4,0.0,0.0,0.0
7487,沿,用,沿用,沿用,8.0,5.0,877.0,79299.0,11.0,14,0.0,0.0,0.0
7488,沿,岸,沿岸,沿岸,8.0,8.0,877.0,1693.0,35.0,14,0.0,0.0,0.0
7489,沿,河,沿河,沿河,8.0,8.0,877.0,3471.0,17.0,14,0.0,0.0,0.0
7490,沿,海,沿海,沿海,8.0,10.0,877.0,16404.0,22.0,14,0.0,0.0,0.0
7491,沿,途,沿途,沿途,8.0,11.0,877.0,2728.0,36.0,14,0.0,0.0,0.0
7492,沿,街,沿街,沿街,8.0,12.0,877.0,8599.0,,14,0.0,0.0,0.0
7493,沿,路,沿路,沿路,8.0,13.0,877.0,23462.0,,14,0.0,0.0,0.0
7494,沿,袭,沿襲,沿袭,8.0,22.0,877.0,3233.0,3.0,14,0.0,0.0,0.0
7495,况,且,況且,况且,8.0,5.0,13269.0,24774.0,154.0,5,0.0,0.0,0.0
7496,泄,洪,泄洪,泄洪,8.0,9.0,1630.0,453.0,2.0,14,0.0,0.0,0.0
7497,泄,气,泄氣,泄气,8.0,10.0,1630.0,28334.0,82.0,14,0.0,0.0,0.0
7498,泄,密,泄密,泄密,8.0,11.0,1630.0,15201.0,94.0,14,0.0,0.0,0.0
7499,泄,愤,泄憤,泄愤,8.0,16.0,1630.0,1861.0,19.0,14,0.0,0.0,0.0
7500,泄,露,泄露,泄露,8.0,21.0,1630.0,5762.0,445.0,14,0.0,0.0,0.0
7501,泊,位,泊位,泊位,8.0,7.0,334.0,31427.0,4.0,15,0.0,0.0,0.0
7502,泊,岸,泊岸,泊岸,8.0,8.0,334.0,1693.0,,15,0.0,0.0,0.0
7503,泊,船,泊船,泊船,8.0,11.0,334.0,9979.0,,15,0.0,0.0,0.0
7504,泌,尿,泌尿,泌尿,8.0,7.0,171.0,2843.0,,8,0.0,0.0,0.0
7505,法,人,法人,法人,8.0,2.0,60750.0,373292.0,20.0,2,0.0,0.0,0.0
7506,法,力,法力,法力,8.0,2.0,60750.0,44859.0,51.0,2,0.0,0.0,0.0
7507,法,文,法文,法文,8.0,4.0,60750.0,14196.0,24.0,2,0.0,0.0,0.0
7508,法,令,法令,法令,8.0,5.0,60750.0,12327.0,124.0,2,0.0,0.0,0.0
7509,法,事,法事,法事,8.0,8.0,60750.0,179716.0,17.0,2,0.0,0.0,0.0
7510,法,例,法例,法例,8.0,8.0,60750.0,3309.0,24.0,2,0.0,0.0,0.0
7511,法,制,法制,法制,8.0,8.0,60750.0,16519.0,35.0,2,0.0,0.0,0.0
7512,法,官,法官,法官,8.0,8.0,60750.0,21405.0,3749.0,2,0.0,0.0,0.0
7513,法,定,法定,法定,8.0,8.0,60750.0,81657.0,122.0,2,0.0,0.0,0.0
7514,法,治,法治,法治,8.0,8.0,60750.0,11940.0,8.0,2,0.0,0.0,0.0
7515,法,则,法則,法则,8.0,9.0,60750.0,8312.0,240.0,2,0.0,0.0,0.0
7516,法,度,法度,法度,8.0,9.0,60750.0,17384.0,,2,0.0,0.0,0.0
7517,法,律,法律,法律,8.0,9.0,60750.0,12028.0,3044.0,2,0.0,0.0,0.0
7518,法,家,法家,法家,8.0,10.0,60750.0,112387.0,,2,0.0,0.0,0.0
7519,法,师,法師,法师,8.0,10.0,60750.0,21326.0,193.0,2,0.0,0.0,0.0
7520,法,庭,法庭,法庭,8.0,10.0,60750.0,10044.0,2322.0,2,0.0,0.0,0.0
7521,法,案,法案,法案,8.0,10.0,60750.0,23014.0,337.0,2,0.0,0.0,0.0
7522,法,院,法院,法院,8.0,10.0,60750.0,13564.0,874.0,2,0.0,0.0,0.0
7523,法,理,法理,法理,8.0,11.0,60750.0,41099.0,4.0,2,0.0,0.0,0.0
7524,法,术,法術,法术,8.0,11.0,60750.0,12844.0,41.0,2,0.0,0.0,0.0
7525,法,规,法規,法规,8.0,11.0,60750.0,7030.0,117.0,2,0.0,0.0,0.0
7526,法,场,法場,法场,8.0,12.0,60750.0,34746.0,1.0,2,0.0,0.0,0.0
7527,法,号,法號,法号,8.0,13.0,60750.0,21571.0,1.0,2,0.0,0.0,0.0
7528,法,网,法網,法网,8.0,14.0,60750.0,5948.0,27.0,2,0.0,0.0,0.0
7529,法,办,法辦,法办,8.0,16.0,60750.0,28706.0,,2,0.0,0.0,0.0
7530,法,医,法醫,法医,8.0,18.0,60750.0,26637.0,497.0,2,0.0,0.0,0.0
7531,法,宝,法寶,法宝,8.0,20.0,60750.0,18858.0,22.0,2,0.0,0.0,0.0
7532,法,权,法權,法权,8.0,22.0,60750.0,10283.0,,2,0.0,0.0,0.0
7533,泛,指,泛指,泛指,8.0,9.0,396.0,22020.0,5.0,6,0.0,0.0,0.0
7534,泛,红,泛紅,泛红,8.0,9.0,396.0,7485.0,,6,0.0,0.0,0.0
7535,泛,起,泛起,泛起,8.0,10.0,396.0,127575.0,6.0,6,0.0,0.0,0.0
7536,泛,称,泛稱,泛称,8.0,14.0,396.0,6188.0,,6,0.0,0.0,0.0
7537,泛,滥,泛濫,泛滥,8.0,17.0,396.0,550.0,55.0,6,0.0,0.0,0.0
7538,泡,沫,泡沫,泡沫,8.0,8.0,2747.0,304.0,158.0,3,0.0,0.0,0.0
7539,泡,茶,泡茶,泡茶,8.0,10.0,2747.0,2089.0,19.0,3,0.0,0.0,0.0
7540,泡,汤,泡湯,泡汤,8.0,12.0,2747.0,4519.0,108.0,3,0.0,0.0,0.0
7541,泡,菜,泡菜,泡菜,8.0,12.0,2747.0,4069.0,177.0,3,0.0,0.0,0.0
7542,泡,影,泡影,泡影,8.0,15.0,2747.0,16924.0,30.0,3,0.0,0.0,0.0
7543,波,及,波及,波及,8.0,4.0,7341.0,9979.0,32.0,7,0.0,0.0,0.0
7544,波,光,波光,波光,8.0,6.0,7341.0,17286.0,4.0,7,0.0,0.0,0.0
7545,波,折,波折,波折,8.0,7.0,7341.0,3775.0,31.0,7,0.0,0.0,0.0
7546,波,长,波長,波长,8.0,8.0,7341.0,42596.0,23.0,7,0.0,0.0,0.0
7547,波,浪,波浪,波浪,8.0,10.0,7341.0,6911.0,79.0,7,0.0,0.0,0.0
7548,波,纹,波紋,波纹,8.0,10.0,7341.0,3451.0,21.0,7,0.0,0.0,0.0
7549,波,动,波動,波动,8.0,11.0,7341.0,49274.0,118.0,7,0.0,0.0,0.0
7550,波,幅,波幅,波幅,8.0,12.0,7341.0,1274.0,,7,0.0,0.0,0.0
7551,波,涛,波濤,波涛,8.0,17.0,7341.0,107.0,30.0,7,0.0,0.0,0.0
7552,泣,别,泣別,泣别,8.0,7.0,563.0,102034.0,,13,0.0,0.0,0.0
7553,泣,诉,泣訴,泣诉,8.0,12.0,563.0,65753.0,1.0,13,0.0,0.0,0.0
7554,泥,土,泥土,泥土,8.0,3.0,1472.0,4871.0,174.0,4,0.0,0.0,0.0
7555,泥,工,泥工,泥工,8.0,3.0,1472.0,44548.0,,4,0.0,0.0,0.0
7556,泥,坑,泥坑,泥坑,8.0,7.0,1472.0,574.0,7.0,4,0.0,0.0,0.0
7557,泥,沙,泥沙,泥沙,8.0,7.0,1472.0,5683.0,8.0,4,0.0,0.0,0.0
7558,泥,沼,泥沼,泥沼,8.0,8.0,1472.0,433.0,29.0,4,0.0,0.0,0.0
7559,泥,块,泥塊,泥块,8.0,13.0,1472.0,11381.0,,4,0.0,0.0,0.0
7560,泥,塘,泥塘,泥塘,8.0,13.0,1472.0,193.0,4.0,4,0.0,0.0,0.0
7561,泥,渍,泥漬,泥渍,8.0,14.0,1472.0,194.0,,4,0.0,0.0,0.0
7562,泥,浆,泥漿,泥浆,8.0,15.0,1472.0,708.0,49.0,4,0.0,0.0,0.0
7563,泥,潭,泥潭,泥潭,8.0,15.0,1472.0,94.0,44.0,4,0.0,0.0,0.0
7564,泥,砖,泥磚,泥砖,8.0,16.0,1472.0,461.0,,4,0.0,0.0,0.0
7565,泥,泞,泥濘,泥泞,8.0,17.0,1472.0,26.0,26.0,4,0.0,0.0,0.0
7566,泥,墙,泥牆,泥墙,8.0,17.0,1472.0,3300.0,4.0,4,0.0,0.0,0.0
7567,泥,鳅,泥鰍,泥鳅,8.0,20.0,1472.0,9.0,9.0,4,0.0,0.0,0.0
7568,注,入,注入,注入,8.0,2.0,15259.0,24269.0,209.0,10,0.0,0.0,0.0
7569,注,目,注目,注目,8.0,5.0,15259.0,22482.0,28.0,10,0.0,0.0,0.0
7570,注,定,注定,注定,8.0,8.0,15259.0,81657.0,835.0,10,0.0,0.0,0.0
7571,注,重,注重,注重,8.0,9.0,15259.0,39372.0,136.0,10,0.0,0.0,0.0
7572,注,音,注音,注音,8.0,9.0,15259.0,18229.0,,10,0.0,0.0,0.0
7573,注,射,注射,注射,8.0,10.0,15259.0,7866.0,1098.0,10,0.0,0.0,0.0
7574,注,视,注視,注视,8.0,11.0,15259.0,15581.0,266.0,10,0.0,0.0,0.0
7575,注,意,注意,注意,8.0,13.0,15259.0,103354.0,7129.0,10,0.0,0.0,0.0
7576,注,脚,注腳,注脚,8.0,13.0,15259.0,7454.0,7.0,10,0.0,0.0,0.0
7577,注,解,注解,注解,8.0,13.0,15259.0,36622.0,21.0,10,0.0,0.0,0.0
7578,注,满,注滿,注满,8.0,14.0,15259.0,11463.0,,10,0.0,0.0,0.0
7579,注,码,注碼,注码,8.0,15.0,15259.0,8906.0,,10,0.0,0.0,0.0
7580,注,销,注銷,注销,8.0,15.0,15259.0,3241.0,42.0,10,0.0,0.0,0.0
7581,注,释,注釋,注释,8.0,20.0,15259.0,9356.0,31.0,10,0.0,0.0,0.0
7582,泳,池,泳池,泳池,8.0,6.0,2361.0,2372.0,353.0,12,0.0,0.0,0.0
7583,泳,装,泳裝,泳装,8.0,13.0,2361.0,17633.0,150.0,12,0.0,0.0,0.0
7584,炆,鸡,炆雞,炆鸡,8.0,18.0,3.0,6321.0,,6,0.0,0.0,0.0
7585,炊,具,炊具,炊具,8.0,8.0,27.0,8138.0,5.0,2,0.0,0.0,0.0
7586,炊,烟,炊煙,炊烟,8.0,13.0,27.0,5276.0,2.0,2,0.0,0.0,0.0
7587,炎,夏,炎夏,炎夏,8.0,10.0,825.0,3691.0,1.0,14,0.0,0.0,0.0
7588,炎,凉,炎涼,炎凉,8.0,11.0,825.0,1023.0,,14,0.0,0.0,0.0
7589,炎,热,炎熱,炎热,8.0,15.0,825.0,10701.0,54.0,14,0.0,0.0,0.0
7590,炒,作,炒作,炒作,8.0,7.0,1708.0,68168.0,31.0,2,0.0,0.0,0.0
7591,炒,蛋,炒蛋,炒蛋,8.0,11.0,1708.0,19135.0,,2,0.0,0.0,0.0
7592,炒,货,炒貨,炒货,8.0,11.0,1708.0,5929.0,,2,0.0,0.0,0.0
7593,炒,菜,炒菜,炒菜,8.0,12.0,1708.0,4069.0,8.0,2,0.0,0.0,0.0
7594,炒,买,炒買,炒买,8.0,12.0,1708.0,18045.0,,2,0.0,0.0,0.0
7595,炒,饭,炒飯,炒饭,8.0,12.0,1708.0,10037.0,20.0,2,0.0,0.0,0.0
7596,炒,卖,炒賣,炒卖,8.0,15.0,1708.0,10993.0,,2,0.0,0.0,0.0
