,Character-1,Character-2,Word_Trad,Word_Sim,Stroke-1,Stroke-2,C&B-Subtitle-raw-C1,C&B-Subtitle-raw-C2,C&B-Subtitle-raw-W,HD-1,HD-2,Num-neighbor-1,Num-neighbor-2
2543,左,轮,左輪,左轮,5.0,15.0,5160.0,5082.0,31.0,2.0,4.0,260.0,218.0
2547,左,边,左邊,左边,5.0,19.0,5160.0,30972.0,1024.0,2.0,5.0,260.0,277.0
2552,巧,辩,巧辯,巧辩,5.0,21.0,5321.0,2765.0,1.0,2.0,7.0,262.0,305.0
2555,巨,石,巨石,巨石,5.0,5.0,3124.0,6896.0,36.0,15.0,10.0,306.0,305.0
2559,巨,浪,巨浪,巨浪,5.0,10.0,3124.0,6911.0,47.0,15.0,1.0,306.0,305.0
2560,巨,商,巨商,巨商,5.0,11.0,3124.0,6928.0,,15.0,4.0,306.0,277.0
2561,巨,富,巨富,巨富,5.0,12.0,3124.0,4061.0,9.0,15.0,16.0,306.0,306.0
2562,巨,掌,巨掌,巨掌,5.0,12.0,3124.0,4370.0,,15.0,2.0,306.0,261.0
2565,巨,集,巨集,巨集,5.0,12.0,3124.0,11403.0,,15.0,19.0,306.0,220.0
2569,巨,头,巨頭,巨头,5.0,16.0,3124.0,49069.0,54.0,15.0,2.0,306.0,219.0
2571,巨,额,巨額,巨额,5.0,18.0,3124.0,2059.0,113.0,15.0,9.0,306.0,219.0
2574,巨,变,巨變,巨变,5.0,23.0,3124.0,30205.0,30.0,15.0,7.0,306.0,305.0
2576,市,立,市立,市立,5.0,5.0,10453.0,10194.0,13.0,29.0,23.0,306.0,306.0
2578,市,况,市況,市况,5.0,8.0,10453.0,13269.0,,29.0,5.0,306.0,305.0
2587,市,道,市道,市道,5.0,13.0,10453.0,230531.0,,29.0,8.0,306.0,305.0
2588,市,价,市價,市价,5.0,15.0,10453.0,8767.0,21.0,29.0,5.0,306.0,306.0
2592,布,匹,布匹,布匹,5.0,4.0,18253.0,2240.0,3.0,12.0,4.0,304.0,262.0
2594,布,衣,布衣,布衣,5.0,6.0,18253.0,14941.0,7.0,12.0,10.0,304.0,278.0
2608,平,反,平反,平反,5.0,4.0,14739.0,15920.0,11.0,11.0,2.0,217.0,262.0
2618,平,均,平均,平均,5.0,7.0,14739.0,760.0,273.0,11.0,5.0,217.0,276.0
2621,平,定,平定,平定,5.0,8.0,14739.0,81657.0,17.0,11.0,5.0,217.0,305.0
2623,平,板,平板,平板,5.0,8.0,14739.0,8354.0,33.0,11.0,5.0,217.0,261.0
2625,平,息,平息,平息,5.0,10.0,14739.0,19106.0,142.0,11.0,9.0,217.0,220.0
2627,平,常,平常,平常,5.0,11.0,14739.0,46383.0,693.0,11.0,4.0,217.0,220.0
2630,平,复,平復,平复,5.0,12.0,14739.0,13041.0,31.0,11.0,16.0,217.0,306.0
2631,平,等,平等,平等,5.0,12.0,14739.0,71184.0,301.0,11.0,1.0,217.0,261.0
2633,平,实,平實,平实,5.0,14.0,14739.0,57010.0,4.0,11.0,10.0,217.0,220.0
2644,幼,儿,幼兒,幼儿,5.0,8.0,937.0,105402.0,23.0,11.0,3.0,306.0,219.0
2646,幼,苗,幼苗,幼苗,5.0,9.0,937.0,511.0,24.0,11.0,3.0,306.0,220.0
2647,幼,时,幼時,幼时,5.0,10.0,937.0,162611.0,6.0,11.0,10.0,306.0,220.0
2648,幼,教,幼教,幼教,5.0,11.0,937.0,21768.0,1.0,11.0,7.0,306.0,305.0
2656,弘,大,弘大,弘大,5.0,3.0,323.0,135159.0,,8.0,1.0,219.0,306.0
2657,弘,扬,弘揚,弘扬,5.0,12.0,323.0,1414.0,2.0,8.0,7.0,219.0,220.0
2659,必,要,必要,必要,5.0,9.0,27960.0,355730.0,3695.0,25.0,4.0,306.0,306.0
2660,必,修,必修,必修,5.0,10.0,27960.0,7799.0,4.0,25.0,5.0,306.0,277.0
2664,必,需,必需,必需,5.0,14.0,27960.0,46611.0,331.0,25.0,8.0,306.0,277.0
2665,扒,手,扒手,扒手,5.0,4.0,240.0,75608.0,51.0,4.0,3.0,219.0,261.0
2667,打,入,打入,打入,5.0,2.0,79262.0,24269.0,118.0,1.0,4.0,262.0,305.0
2669,打,水,打水,打水,5.0,4.0,79262.0,21793.0,,1.0,1.0,262.0,260.0
2672,打,包,打包,打包,5.0,5.0,79262.0,13742.0,382.0,1.0,5.0,262.0,277.0
2673,打,卡,打卡,打卡,5.0,5.0,79262.0,19536.0,,1.0,2.0,262.0,261.0
2675,打,尖,打尖,打尖,5.0,6.0,79262.0,2358.0,,1.0,16.0,262.0,277.0
2676,打,成,打成,打成,5.0,6.0,79262.0,61348.0,43.0,1.0,11.0,262.0,220.0
2685,打,昏,打昏,打昏,5.0,8.0,79262.0,1875.0,,1.0,3.0,262.0,277.0
2686,打,法,打法,打法,5.0,8.0,79262.0,60750.0,46.0,1.0,2.0,262.0,261.0
2688,打,拼,打拼,打拼,5.0,9.0,79262.0,2387.0,,1.0,1.0,262.0,278.0
2697,打,针,打針,打针,5.0,10.0,79262.0,3118.0,127.0,1.0,11.0,262.0,277.0
2699,打,动,打動,打动,5.0,11.0,79262.0,49274.0,383.0,1.0,6.0,262.0,305.0
2702,打,掉,打掉,打掉,5.0,11.0,79262.0,23820.0,,1.0,5.0,262.0,305.0
2704,打,球,打球,打球,5.0,11.0,79262.0,24351.0,577.0,1.0,9.0,262.0,219.0
2707,打,鱼,打魚,打鱼,5.0,11.0,79262.0,7224.0,9.0,1.0,42.0,262.0,276.0
2709,打,牌,打牌,打牌,5.0,12.0,79262.0,5872.0,165.0,1.0,3.0,262.0,219.0
2711,打,结,打結,打结,5.0,12.0,79262.0,32979.0,42.0,1.0,13.0,262.0,220.0
2712,打,量,打量,打量,5.0,12.0,79262.0,12973.0,54.0,1.0,5.0,262.0,305.0
2714,打,伤,打傷,打伤,5.0,13.0,79262.0,22147.0,,1.0,4.0,262.0,277.0
2719,打,鼓,打鼓,打鼓,5.0,13.0,79262.0,2726.0,48.0,1.0,7.0,262.0,261.0
2720,打,滚,打滾,打滚,5.0,14.0,79262.0,7213.0,57.0,1.0,2.0,262.0,260.0
2722,打,紧,打緊,打紧,5.0,14.0,79262.0,14372.0,,1.0,6.0,262.0,261.0
2724,打,桩,打樁,打桩,5.0,15.0,79262.0,682.0,2.0,1.0,4.0,262.0,276.0
2726,打,赌,打賭,打赌,5.0,15.0,79262.0,5398.0,1595.0,1.0,4.0,262.0,262.0
2727,打,趣,打趣,打趣,5.0,15.0,79262.0,11378.0,12.0,1.0,3.0,262.0,305.0
2729,打,磨,打磨,打磨,5.0,16.0,79262.0,2850.0,34.0,1.0,8.0,262.0,220.0
2730,打,击,打擊,打击,5.0,17.0,79262.0,16918.0,1105.0,1.0,19.0,262.0,220.0
2731,打,扰,打擾,打扰,5.0,18.0,79262.0,5673.0,3292.0,1.0,1.0,262.0,261.0
2734,打,翻,打翻,打翻,5.0,18.0,79262.0,3382.0,59.0,1.0,3.0,262.0,278.0
2736,打,听,打聽,打听,5.0,22.0,79262.0,81570.0,274.0,1.0,3.0,262.0,277.0
2739,扔,下,扔下,扔下,5.0,3.0,5106.0,153565.0,362.0,1.0,4.0,276.0,305.0
2740,扔,掉,扔掉,扔掉,5.0,11.0,5106.0,23820.0,599.0,1.0,5.0,276.0,305.0
2741,扔,弃,扔棄,扔弃,5.0,11.0,5106.0,7845.0,,1.0,13.0,276.0,306.0
2743,斥,资,斥資,斥资,5.0,13.0,423.0,7880.0,2.0,7.0,13.0,306.0,277.0
2744,斥,骂,斥罵,斥骂,5.0,15.0,423.0,973.0,1.0,7.0,2.0,306.0,306.0
2748,未,来,未來,未来,5.0,8.0,11246.0,377902.0,3440.0,13.0,5.0,306.0,218.0
2752,未,几,未幾,未几,5.0,12.0,11246.0,29152.0,,13.0,6.0,306.0,262.0
2753,未,曾,未曾,未曾,5.0,12.0,11246.0,11274.0,112.0,13.0,5.0,306.0,276.0
2755,未,满,未滿,未满,5.0,14.0,11246.0,11463.0,,13.0,2.0,306.0,261.0
2758,末,代,末代,末代,5.0,5.0,3773.0,15142.0,7.0,13.0,10.0,306.0,305.0
2759,末,年,末年,末年,5.0,6.0,3773.0,54824.0,2.0,13.0,6.0,306.0,219.0
2762,末,期,末期,末期,5.0,12.0,3773.0,18143.0,33.0,13.0,23.0,306.0,220.0
2763,末,路,末路,末路,5.0,13.0,3773.0,23462.0,25.0,13.0,13.0,306.0,305.0
2765,本,人,本人,本人,5.0,2.0,41063.0,373292.0,705.0,2.0,5.0,261.0,219.0
2766,本,土,本土,本土,5.0,3.0,41063.0,4871.0,123.0,2.0,4.0,261.0,262.0
2768,本,文,本文,本文,5.0,4.0,41063.0,14196.0,,2.0,6.0,261.0,220.0
2771,本,份,本份,本份,5.0,6.0,41063.0,14754.0,,2.0,6.0,261.0,306.0
2772,本,地,本地,本地,5.0,6.0,41063.0,78129.0,740.0,2.0,10.0,261.0,306.0
2774,本,色,本色,本色,5.0,6.0,41063.0,21624.0,126.0,2.0,6.0,261.0,303.0
2776,本,位,本位,本位,5.0,7.0,41063.0,31427.0,1.0,2.0,13.0,261.0,306.0
2777,本,身,本身,本身,5.0,7.0,41063.0,38760.0,693.0,2.0,10.0,261.0,278.0
2778,本,事,本事,本事,5.0,8.0,41063.0,179716.0,509.0,2.0,29.0,261.0,306.0
2779,本,来,本來,本来,5.0,8.0,41063.0,377902.0,4415.0,2.0,5.0,261.0,218.0
2783,本,校,本校,本校,5.0,10.0,41063.0,13122.0,18.0,2.0,8.0,261.0,305.0
2784,本,案,本案,本案,5.0,10.0,41063.0,23014.0,259.0,2.0,7.0,261.0,305.0
2786,本,国,本國,本国,5.0,11.0,41063.0,40712.0,59.0,2.0,4.0,261.0,220.0
2789,本,部,本部,本部,5.0,11.0,41063.0,34796.0,69.0,2.0,12.0,261.0,304.0
2790,本,报,本報,本报,5.0,12.0,41063.0,21904.0,5.0,2.0,7.0,261.0,305.0
2792,本,业,本業,本业,5.0,13.0,41063.0,13928.0,,2.0,9.0,261.0,306.0
2793,本,义,本義,本义,5.0,13.0,41063.0,9488.0,2.0,2.0,37.0,261.0,306.0
2796,本,质,本質,本质,5.0,15.0,41063.0,5831.0,310.0,2.0,12.0,261.0,220.0
2800,正,中,正中,正中,5.0,4.0,57215.0,69745.0,143.0,5.0,6.0,305.0,277.0
2801,正,午,正午,正午,5.0,4.0,57215.0,8167.0,54.0,5.0,8.0,305.0,262.0
2804,正,方,正方,正方,5.0,4.0,57215.0,52743.0,16.0,5.0,4.0,305.0,278.0
2805,正,月,正月,正月,5.0,4.0,57215.0,16675.0,8.0,5.0,9.0,305.0,304.0
2806,正,比,正比,正比,5.0,4.0,57215.0,51838.0,2.0,5.0,5.0,305.0,262.0
2808,正,史,正史,正史,5.0,5.0,57215.0,8002.0,,5.0,7.0,305.0,262.0
2811,正,在,正在,正在,5.0,6.0,57215.0,546367.0,6653.0,5.0,3.0,305.0,305.0
2812,正,好,正好,正好,5.0,6.0,57215.0,412760.0,2116.0,5.0,8.0,305.0,304.0
2817,正,法,正法,正法,5.0,8.0,57215.0,60750.0,15.0,5.0,2.0,305.0,261.0
2822,正,轨,正軌,正轨,5.0,9.0,57215.0,1191.0,165.0,5.0,4.0,305.0,261.0
2823,正,面,正面,正面,5.0,9.0,57215.0,67015.0,294.0,5.0,2.0,305.0,305.0
2826,正,气,正氣,正气,5.0,10.0,57215.0,28334.0,7.0,5.0,13.0,305.0,306.0
2827,正,常,正常,正常,5.0,11.0,57215.0,46383.0,4281.0,5.0,4.0,305.0,220.0
2828,正,统,正統,正统,5.0,11.0,57215.0,13355.0,45.0,5.0,3.0,305.0,262.0
2829,正,规,正規,正规,5.0,11.0,57215.0,7030.0,107.0,5.0,9.0,305.0,277.0
2830,正,途,正途,正途,5.0,11.0,57215.0,2728.0,,5.0,8.0,305.0,220.0
2831,正,牌,正牌,正牌,5.0,12.0,57215.0,5872.0,14.0,5.0,3.0,305.0,219.0
2832,正,视,正視,正视,5.0,11.0,57215.0,15581.0,79.0,5.0,29.0,305.0,306.0
2833,正,传,正傳,正传,5.0,13.0,57215.0,13084.0,18.0,5.0,3.0,305.0,220.0
2838,正,经,正經,正经,5.0,13.0,57215.0,80207.0,364.0,5.0,14.0,305.0,277.0
2840,正,路,正路,正路,5.0,13.0,57215.0,23462.0,12.0,5.0,13.0,305.0,305.0
2841,正,数,正數,正数,5.0,15.0,57215.0,14754.0,5.0,5.0,9.0,305.0,262.0
2843,正,餐,正餐,正餐,5.0,16.0,57215.0,10547.0,45.0,5.0,2.0,305.0,277.0
2844,正,点,正點,正点,5.0,17.0,57215.0,128025.0,139.0,5.0,4.0,305.0,261.0
2846,正,题,正題,正题,5.0,18.0,57215.0,37524.0,151.0,5.0,11.0,305.0,220.0
2848,母,女,母女,母女,5.0,3.0,15556.0,76693.0,109.0,6.0,2.0,260.0,259.0
2855,母,校,母校,母校,5.0,10.0,15556.0,13122.0,30.0,6.0,8.0,260.0,305.0
2856,母,爱,母愛,母爱,5.0,13.0,15556.0,65256.0,37.0,6.0,7.0,260.0,306.0
2857,母,语,母語,母语,5.0,14.0,15556.0,10813.0,32.0,6.0,9.0,260.0,260.0
2858,母,猪,母豬,母猪,5.0,15.0,15556.0,3020.0,11.0,6.0,10.0,260.0,278.0
2860,母,鸡,母雞,母鸡,5.0,18.0,15556.0,6321.0,61.0,6.0,22.0,260.0,278.0
2861,母,舰,母艦,母舰,5.0,20.0,15556.0,1407.0,18.0,6.0,19.0,260.0,305.0
2862,母,体,母體,母体,5.0,23.0,15556.0,26590.0,59.0,6.0,1.0,260.0,262.0
2864,民,主,民主,民主,5.0,5.0,9468.0,28628.0,382.0,4.0,7.0,218.0,262.0
2866,民,用,民用,民用,5.0,5.0,9468.0,79299.0,41.0,4.0,2.0,218.0,304.0
2867,民,兵,民兵,民兵,5.0,7.0,9468.0,4945.0,76.0,4.0,2.0,218.0,277.0
2869,民,初,民初,民初,5.0,7.0,9468.0,3740.0,,4.0,4.0,218.0,278.0
2874,民,航,民航,民航,5.0,10.0,9468.0,3991.0,12.0,4.0,3.0,218.0,217.0
2875,民,情,民情,民情,5.0,11.0,9468.0,69279.0,6.0,4.0,3.0,218.0,220.0
2876,民,族,民族,民族,5.0,11.0,9468.0,4959.0,257.0,4.0,4.0,218.0,219.0
2877,民,望,民望,民望,5.0,11.0,9468.0,36791.0,,4.0,4.0,218.0,305.0
2879,民,间,民間,民间,5.0,12.0,9468.0,60047.0,103.0,4.0,16.0,218.0,277.0
2881,民,歌,民歌,民歌,5.0,14.0,9468.0,13868.0,31.0,4.0,8.0,218.0,278.0
2887,民,权,民權,民权,5.0,22.0,9468.0,10283.0,62.0,4.0,9.0,218.0,220.0
2888,永,久,永久,永久,5.0,3.0,12756.0,15073.0,287.0,12.0,6.0,260.0,261.0
2893,永,眠,永眠,永眠,5.0,10.0,12756.0,1508.0,1.0,12.0,3.0,260.0,219.0
2894,永,诀,永訣,永诀,5.0,11.0,12756.0,275.0,,12.0,13.0,260.0,218.0
2896,泛,滥,氾濫,泛滥,5.0,17.0,396.0,550.0,55.0,6.0,2.0,306.0,305.0
2898,犯,人,犯人,犯人,5.0,2.0,17722.0,373292.0,1040.0,6.0,5.0,306.0,219.0
2901,犯,戒,犯戒,犯戒,5.0,7.0,17722.0,4018.0,3.0,6.0,8.0,306.0,306.0
2902,犯,事,犯事,犯事,5.0,8.0,17722.0,179716.0,,6.0,29.0,306.0,306.0
2904,犯,案,犯案,犯案,5.0,10.0,17722.0,23014.0,82.0,6.0,7.0,306.0,305.0
2907,犯,罪,犯罪,犯罪,5.0,13.0,17722.0,14242.0,3469.0,6.0,3.0,306.0,304.0
2910,玄,妙,玄妙,玄妙,5.0,7.0,190.0,3967.0,12.0,4.0,2.0,219.0,306.0
2912,玄,机,玄機,玄机,5.0,16.0,190.0,48902.0,20.0,4.0,22.0,219.0,278.0
2915,玉,手,玉手,玉手,5.0,4.0,1240.0,75608.0,,42.0,3.0,276.0,261.0
2916,玉,石,玉石,玉石,5.0,5.0,1240.0,6896.0,18.0,42.0,10.0,276.0,305.0
2919,玉,佩,玉佩,玉佩,5.0,8.0,1240.0,2476.0,,42.0,3.0,276.0,305.0
2921,玉,珮,玉珮,玉珮,5.0,10.0,1240.0,,,42.0,,276.0,
2922,玉,钗,玉釵,玉钗,5.0,11.0,1240.0,,,42.0,,276.0,
2930,玉,鈪,玉鈪,玉鈪,5.0,12.0,1240.0,,,42.0,,276.0,
2932,瓜,分,瓜分,瓜分,5.0,4.0,3315.0,48396.0,17.0,6.0,6.0,277.0,306.0
2934,瓜,菜,瓜菜,瓜菜,5.0,12.0,3315.0,4069.0,,6.0,2.0,277.0,306.0
2937,瓦,片,瓦片,瓦片,5.0,4.0,3721.0,21431.0,23.0,1.0,3.0,262.0,304.0
2938,瓦,盆,瓦盆,瓦盆,5.0,9.0,3721.0,581.0,,1.0,1.0,262.0,218.0
2941,瓦,器,瓦器,瓦器,5.0,16.0,3721.0,16613.0,,1.0,13.0,262.0,306.0
2945,甘,泉,甘泉,甘泉,5.0,9.0,1213.0,917.0,2.0,7.0,9.0,276.0,220.0
2946,甘,苦,甘苦,甘苦,5.0,9.0,1213.0,7563.0,3.0,7.0,1.0,276.0,261.0
2948,甘,草,甘草,甘草,5.0,10.0,1213.0,3811.0,41.0,7.0,1.0,276.0,261.0
2951,甘,薯,甘薯,甘薯,5.0,17.0,1213.0,771.0,10.0,7.0,9.0,276.0,262.0
2954,生,下,生下,生下,5.0,3.0,162725.0,153565.0,,6.0,4.0,278.0,305.0
2955,生,手,生手,生手,5.0,4.0,162725.0,75608.0,16.0,6.0,3.0,278.0,261.0
2957,生,火,生火,生火,5.0,4.0,162725.0,18479.0,110.0,6.0,3.0,278.0,261.0
2960,生,平,生平,生平,5.0,5.0,162725.0,14739.0,64.0,6.0,11.0,278.0,217.0
2961,生,母,生母,生母,5.0,5.0,162725.0,15556.0,88.0,6.0,6.0,278.0,260.0
2964,生,成,生成,生成,5.0,6.0,162725.0,61348.0,61.0,6.0,11.0,278.0,220.0
2965,生,死,生死,生死,5.0,6.0,162725.0,71256.0,410.0,6.0,1.0,278.0,261.0
2966,生,冷,生冷,生冷,5.0,7.0,162725.0,9199.0,,6.0,1.0,278.0,260.0
2967,生,肖,生肖,生肖,5.0,7.0,162725.0,1137.0,3.0,6.0,8.0,278.0,305.0
2968,生,育,生育,生育,5.0,7.0,162725.0,3232.0,145.0,6.0,42.0,278.0,276.0
2970,生,事,生事,生事,5.0,8.0,162725.0,179716.0,14.0,6.0,29.0,278.0,306.0
2973,生,性,生性,生性,5.0,8.0,162725.0,28102.0,28.0,6.0,5.0,278.0,306.0
2974,生,物,生物,生物,5.0,8.0,162725.0,30079.0,1240.0,6.0,13.0,278.0,306.0
2977,生,活,生活,生活,5.0,9.0,162725.0,38236.0,15918.0,6.0,1.0,278.0,219.0
2978,生,计,生計,生计,5.0,9.0,162725.0,34589.0,101.0,6.0,24.0,278.0,306.0
2979,生,效,生效,生效,5.0,10.0,162725.0,5768.0,182.0,6.0,8.0,278.0,305.0
2980,生,气,生氣,生气,5.0,10.0,162725.0,28334.0,3828.0,6.0,13.0,278.0,306.0
2982,生,财,生財,生财,5.0,10.0,162725.0,3305.0,7.0,6.0,4.0,278.0,220.0
2983,生,动,生動,生动,5.0,11.0,162725.0,49274.0,139.0,6.0,6.0,278.0,305.0
2984,生,涯,生涯,生涯,5.0,11.0,162725.0,684.0,574.0,6.0,5.0,278.0,221.0
2987,生,疏,生疏,生疏,5.0,11.0,162725.0,823.0,41.0,6.0,12.0,278.0,278.0
2988,生,殖,生殖,生殖,5.0,12.0,162725.0,524.0,59.0,6.0,12.0,278.0,220.0
2989,生,硬,生硬,生硬,5.0,12.0,162725.0,3248.0,23.0,6.0,2.0,278.0,306.0
2991,生,意,生意,生意,5.0,13.0,162725.0,103354.0,3546.0,6.0,37.0,278.0,306.0
2992,生,路,生路,生路,5.0,13.0,162725.0,23462.0,59.0,6.0,13.0,278.0,305.0
2998,生,姜,生薑,生姜,5.0,17.0,162725.0,461.0,23.0,6.0,8.0,278.0,277.0
3002,用,力,用力,用力,5.0,2.0,79299.0,44859.0,255.0,2.0,23.0,304.0,306.0
3004,用,心,用心,用心,5.0,4.0,79299.0,83418.0,272.0,2.0,9.0,304.0,276.0
3005,用,户,用戶,用户,5.0,4.0,79299.0,5836.0,197.0,2.0,8.0,304.0,306.0
3009,用,地,用地,用地,5.0,6.0,79299.0,78129.0,6.0,2.0,10.0,304.0,306.0
3013,用,来,用來,用来,5.0,8.0,79299.0,377902.0,585.0,2.0,5.0,304.0,218.0
3014,用,具,用具,用具,5.0,8.0,79299.0,8138.0,89.0,2.0,15.0,304.0,306.0
3015,用,典,用典,用典,5.0,8.0,79299.0,3276.0,1.0,2.0,4.0,304.0,261.0
3016,用,武,用武,用武,5.0,8.0,79299.0,6516.0,1.0,2.0,8.0,304.0,262.0
3017,用,法,用法,用法,5.0,8.0,79299.0,60750.0,6.0,2.0,2.0,304.0,261.0
3020,用,情,用情,用情,5.0,11.0,79299.0,69279.0,,2.0,3.0,304.0,220.0
3021,用,掉,用掉,用掉,5.0,11.0,79299.0,23820.0,,2.0,5.0,304.0,305.0
3022,用,毕,用畢,用毕,5.0,11.0,79299.0,4624.0,,2.0,25.0,304.0,306.0
3023,用,处,用處,用处,5.0,11.0,79299.0,28742.0,191.0,2.0,4.0,304.0,306.0
3024,用,途,用途,用途,5.0,11.0,79299.0,2728.0,138.0,2.0,8.0,304.0,220.0
3025,用,费,用費,用费,5.0,12.0,79299.0,12016.0,14.0,2.0,8.0,304.0,306.0
3026,用,意,用意,用意,5.0,13.0,79299.0,103354.0,75.0,2.0,37.0,304.0,306.0
3031,甩,手,甩手,甩手,5.0,4.0,1719.0,75608.0,29.0,1.0,3.0,261.0,261.0
3033,甩,脱,甩脫,甩脱,5.0,11.0,1719.0,7945.0,,1.0,4.0,261.0,278.0
3034,甩,开,甩開,甩开,5.0,12.0,1719.0,126802.0,70.0,1.0,3.0,261.0,276.0
3037,田,径,田徑,田径,5.0,10.0,1819.0,1475.0,49.0,6.0,12.0,219.0,305.0
3038,田,租,田租,田租,5.0,10.0,1819.0,4187.0,,6.0,1.0,219.0,277.0
3039,田,产,田產,田产,5.0,11.0,1819.0,8264.0,1.0,6.0,4.0,219.0,260.0
3042,田,园,田園,田园,5.0,13.0,1819.0,5748.0,20.0,6.0,15.0,219.0,220.0
3043,田,鼠,田鼠,田鼠,5.0,13.0,1819.0,2619.0,45.0,6.0,9.0,219.0,262.0
3045,田,鸡,田雞,田鸡,5.0,18.0,1819.0,6321.0,5.0,6.0,22.0,219.0,278.0
3046,田,边,田邊,田边,5.0,19.0,1819.0,30972.0,1.0,6.0,5.0,219.0,277.0
3049,由,于,由於,由于,5.0,8.0,15733.0,45429.0,1504.0,8.0,42.0,220.0,276.0
3050,由,衷,由衷,由衷,5.0,10.0,15733.0,662.0,63.0,8.0,6.0,220.0,277.0
3052,甲,级,甲級,甲级,5.0,10.0,2487.0,9893.0,5.0,5.0,19.0,262.0,220.0
3054,甲,等,甲等,甲等,5.0,12.0,2487.0,71184.0,9.0,5.0,1.0,262.0,261.0
3056,申,令,申令,申令,5.0,5.0,2358.0,12327.0,,10.0,2.0,278.0,306.0
3057,申,明,申明,申明,5.0,8.0,2358.0,69749.0,55.0,10.0,7.0,278.0,219.0
3058,申,述,申述,申述,5.0,9.0,2358.0,2432.0,5.0,10.0,10.0,278.0,306.0
3059,申,冤,申冤,申冤,5.0,10.0,2358.0,322.0,3.0,10.0,4.0,278.0,278.0
3060,申,讨,申討,申讨,5.0,10.0,2358.0,10151.0,1.0,10.0,1.0,278.0,262.0
3061,申,报,申報,申报,5.0,12.0,2358.0,21904.0,43.0,10.0,7.0,278.0,305.0
3062,申,诉,申訴,申诉,5.0,12.0,2358.0,65753.0,73.0,10.0,9.0,278.0,305.0
3063,申,请,申請,申请,5.0,15.0,2358.0,39590.0,1668.0,10.0,2.0,278.0,262.0
3064,申,办,申辦,申办,5.0,16.0,2358.0,28706.0,,10.0,7.0,278.0,305.0
3066,白,人,白人,白人,5.0,2.0,41987.0,373292.0,1645.0,1.0,5.0,220.0,219.0
3068,白,日,白日,白日,5.0,4.0,41987.0,23151.0,13.0,1.0,1.0,220.0,303.0
3069,白,吃,白吃,白吃,5.0,6.0,41987.0,33829.0,27.0,1.0,6.0,220.0,278.0
3070,白,忙,白忙,白忙,5.0,6.0,41987.0,15130.0,,1.0,5.0,220.0,217.0
3073,白,兔,白兔,白兔,5.0,8.0,41987.0,1452.0,36.0,1.0,2.0,220.0,306.0
3074,白,沫,白沫,白沫,5.0,8.0,41987.0,304.0,14.0,1.0,13.0,220.0,306.0
3076,白,纸,白紙,白纸,5.0,10.0,41987.0,5221.0,26.0,1.0,11.0,220.0,262.0
3077,白,酒,白酒,白酒,5.0,10.0,41987.0,21171.0,43.0,1.0,6.0,220.0,261.0
3078,白,做,白做,白做,5.0,11.0,41987.0,136328.0,,1.0,5.0,220.0,304.0
3080,白,晢,白晢,白晢,5.0,11.0,41987.0,,,1.0,,220.0,
3081,白,净,白淨,白净,5.0,11.0,41987.0,3065.0,4.0,1.0,12.0,220.0,305.0
3082,白,眼,白眼,白眼,5.0,11.0,41987.0,19247.0,51.0,1.0,5.0,220.0,262.0
3083,白,雪,白雪,白雪,5.0,11.0,41987.0,3731.0,28.0,1.0,2.0,220.0,262.0
3088,白,饭,白飯,白饭,5.0,12.0,41987.0,10037.0,3.0,1.0,6.0,220.0,306.0
3090,白,痴,白痴,白痴,5.0,13.0,41987.0,4061.0,3446.0,1.0,6.0,220.0,278.0
3093,白,鼠,白鼠,白鼠,5.0,13.0,41987.0,2619.0,,1.0,9.0,220.0,262.0
3094,白,嫩,白嫩,白嫩,5.0,14.0,41987.0,349.0,5.0,1.0,1.0,220.0,303.0
3095,白,旗,白旗,白旗,5.0,14.0,41987.0,1108.0,30.0,1.0,23.0,220.0,220.0
3096,白,银,白銀,白银,5.0,14.0,41987.0,4885.0,8.0,1.0,6.0,220.0,220.0
3098,白,醋,白醋,白醋,5.0,15.0,41987.0,408.0,,1.0,7.0,220.0,304.0
3100,白,糖,白糖,白糖,5.0,16.0,41987.0,4066.0,18.0,1.0,12.0,220.0,220.0
3105,皮,毛,皮毛,皮毛,5.0,4.0,9160.0,6487.0,60.0,8.0,5.0,220.0,219.0
3106,皮,包,皮包,皮包,5.0,5.0,9160.0,13742.0,140.0,8.0,5.0,220.0,277.0
3108,皮,肉,皮肉,皮肉,5.0,6.0,9160.0,6996.0,47.0,8.0,1.0,220.0,304.0
3109,皮,衣,皮衣,皮衣,5.0,6.0,9160.0,14941.0,56.0,8.0,10.0,220.0,278.0
3110,皮,夹,皮夾,皮夹,5.0,7.0,9160.0,1900.0,85.0,8.0,5.0,220.0,220.0
3111,皮,炎,皮炎,皮炎,5.0,8.0,9160.0,825.0,10.0,8.0,14.0,220.0,220.0
3112,皮,革,皮革,皮革,5.0,9.0,9160.0,1043.0,108.0,8.0,9.0,220.0,220.0
3113,皮,疹,皮疹,皮疹,5.0,10.0,9160.0,354.0,77.0,8.0,4.0,220.0,261.0
3114,皮,脂,皮脂,皮脂,5.0,10.0,9160.0,694.0,,8.0,11.0,220.0,278.0
3115,皮,带,皮帶,皮带,5.0,11.0,9160.0,45283.0,281.0,8.0,10.0,220.0,305.0
3116,皮,球,皮球,皮球,5.0,11.0,9160.0,24351.0,21.0,8.0,9.0,220.0,219.0
3117,皮,蛋,皮蛋,皮蛋,5.0,11.0,9160.0,19135.0,7.0,8.0,10.0,220.0,305.0
